"1028","武官雙手劍","鬼魂","1000"
"1028","武官雙手劍","毒蠍","1000"
"1028","武官雙手劍","黑暗妖精殘兵","1000"
"1028","武官雙手劍","重裝歐姆戰士","1000"
"1028","武官雙手劍","人形殭屍","1000"
"1029","巨劍","[世界頭目] 真.克特","50000"
"1029","巨劍","暗殺軍王．史雷佛","10000"
"1029","巨劍","黑暗妖精殘兵","2000"
"1029","巨劍","漂浮之眼","2000"
"1029","巨劍","高侖冰石人","2000"
"1029","巨劍","歐吉","2000"
"1029","巨劍","地獄奴隸","2000"
"1030","屠龍劍","冥法軍王．海露拜","50000"
"1030","屠龍劍","[世界頭目]吉爾塔斯","50000"
"1030","屠龍劍","冥法團長．可利波斯","10000"
"1030","屠龍劍","黑暗妖精殘兵","1000"
"1030","屠龍劍","闇黑君王","1000"
"1030","屠龍劍","多羅","1000"
"1030","屠龍劍","冰人","1000"
"1030","屠龍劍","冰原狼人","1000"
"1031","精靈弓","賽尼斯","50000"
"1031","精靈弓","[世界頭目]新不死鳥","50000"
"1031","精靈弓","深紅飛龍","10000"
"1031","精靈弓","黑暗妖精殘兵","10000"
"1031","精靈弓","神官長．邦妮","10000"
"1031","精靈弓","奇岩 高侖石頭怪","10000"
"1031","精靈弓","妖魔鬥士","10000"
"1031","精靈弓","冰之女王近衛兵","10000"
"1032","獵人之弓","反王肯恩","50000"
"1032","獵人之弓","[世界頭目]沙蟲","50000"
"1032","獵人之弓","傭兵隊長‧麥帕斯托 ","10000"
"1032","獵人之弓","黑暗妖精殘兵","2000"
"1032","獵人之弓","怪手","2000"
"1032","獵人之弓","血騎士","2000"
"1032","獵人之弓","奇岩 魔狼","2000"
"1032","獵人之弓","冰之女王近衛兵","2000"
"1033","敏捷精靈弓","[世界頭目] 巨蟻女皇","50000"
"1033","敏捷精靈弓","魔法團長．卡勒米爾","10000"
"1033","敏捷精靈弓","黑暗妖精殘兵","2000"
"1033","敏捷精靈弓","怪手","2000"
"1033","敏捷精靈弓","墳墓守護者法師","2000"
"1033","敏捷精靈弓","奇岩 地獄犬","2000"
"1033","敏捷精靈弓","冰之女王近衛兵","2000"
"1034","拉斯塔巴德重十字弓","法令軍王．蕾雅","50000"
"1034","拉斯塔巴德重十字弓","[世界頭目] 恐怖 巴拉卡斯","50000"
"1034","拉斯塔巴德重十字弓","魔獸團長．凱巴勒","10000"
"1034","拉斯塔巴德重十字弓","魂騎士","2000"
"1034","拉斯塔巴德重十字弓","黑暗妖精殘兵","2000"
"1034","拉斯塔巴德重十字弓","紙人","2000"
"1034","拉斯塔巴德重十字弓","火焰戰士","2000"
"1034","拉斯塔巴德重十字弓","冰之女王近衛兵","2000"
"1035","拉斯塔巴德十字弓","魔獸軍王．巴蘭卡","50000"
"1035","拉斯塔巴德十字弓","[世界頭目] 哈爾巴斯 闇龍","50000"
"1035","拉斯塔巴德十字弓","魔獸師長．辛克萊","10000"
"1035","拉斯塔巴德十字弓","骷髏鬥士","2000"
"1035","拉斯塔巴德十字弓","死亡的司祭","2000"
"1035","拉斯塔巴德十字弓","雪怪","2000"
"1035","拉斯塔巴德十字弓","寇拉坎","2000"
"1035","拉斯塔巴德十字弓","黑暗精靈使","2000"
"1036","赤焰之弓","死亡騎士","50000"
"1036","赤焰之弓","[世界頭目] 真.克特","50000"
"1036","赤焰之弓","暗殺團長．布雷哲","10000"
"1036","赤焰之弓","黑暗妖精殘兵","1000"
"1036","赤焰之弓","黑暗妖精警衛","1000"
"1036","赤焰之弓","雪怪","1000"
"1036","赤焰之弓","墳墓守護者騎士","1000"
"1036","赤焰之弓","侏儒戰士","1000"
"1037","尤米弓","克特","50000"
"1037","尤米弓","[世界頭目]吉爾塔斯","50000"
"1037","尤米弓","巨大牛人","10000"
"1037","尤米弓","黑暗妖精殘兵","1000"
"1037","尤米弓","莫妮亞","1000"
"1037","尤米弓","西斯","1000"
"1037","尤米弓","狼人","1000"
"1037","尤米弓","冰人","1000"
"1038","十字弓","[世界頭目]新不死鳥","50000"
"1038","十字弓","黑長者","10000"
"1038","十字弓","鱷魚","1000"
"1038","十字弓","死亡的司祭","1000"
"1038","十字弓","腐爛的人形殭屍","1000"
"1038","十字弓","闇精靈王","1000"
"1038","十字弓","火焰弓箭手","1000"
"1039","幽暗十字弓","[世界頭目]沙蟲","50000"
"1039","幽暗十字弓","突擊旅長．闇黑劍士","10000"
"1039","幽暗十字弓","黑暗妖精運送員","1000"
"1039","幽暗十字弓","污濁蘑菇","1000"
"1039","幽暗十字弓","混沌的信徒","1000"
"1039","幽暗十字弓","腐爛的人形殭屍","1000"
"1039","幽暗十字弓","闇之精靈","1000"
"1044","抹殺者鎖鏈劍","[世界頭目] 巨蟻女皇","50000"
"1044","抹殺者鎖鏈劍","伊弗利特","10000"
"1044","抹殺者鎖鏈劍","混沌的司祭","2000"
"1044","抹殺者鎖鏈劍","腐爛的殭屍法師","2000"
"1044","抹殺者鎖鏈劍","蟑螂人","2000"
"1044","抹殺者鎖鏈劍","食人妖精王","2000"
"1044","抹殺者鎖鏈劍","受詛咒的 鼠人","2000"
"1045","神職者鎖鏈劍","幻象眼魔","50000"
"1045","神職者鎖鏈劍","[世界頭目] 恐怖 巴拉卡斯","50000"
"1045","神職者鎖鏈劍","長老．拉曼斯","10000"
"1045","神職者鎖鏈劍","污濁妖魔","2000"
"1045","神職者鎖鏈劍","腐爛的殭屍將軍","2000"
"1045","神職者鎖鏈劍","金屬蜈蚣","2000"
"1045","神職者鎖鏈劍","炎魔的巴列斯","2000"
"1045","神職者鎖鏈劍","伊娃 水母","2000"
"1046","冥封者鎖鏈劍","變形怪首領","50000"
"1046","冥封者鎖鏈劍","[世界頭目] 哈爾巴斯 闇龍","50000"
"1046","冥封者鎖鏈劍","副神官．卡山德拉","10000"
"1046","冥封者鎖鏈劍","紅色狂暴蜥蜴人","2000"
"1046","冥封者鎖鏈劍","污濁妖魔弓箭手","2000"
"1046","冥封者鎖鏈劍","莫妮亞","2000"
"1046","冥封者鎖鏈劍","墮落的司祭","2000"
"1046","冥封者鎖鏈劍","受詛咒的 多眼怪","2000"
"1047","破日者鎖鏈劍","潔尼斯女王","50000"
"1047","破日者鎖鏈劍","[世界頭目] 真.克特","50000"
"1047","破日者鎖鏈劍","長老．巴陸德","10000"
"1047","破日者鎖鏈劍","紅色高等蜥蜴人","2000"
"1047","破日者鎖鏈劍","墮落的司祭","2000"
"1047","破日者鎖鏈劍","妖魔鬥士","2000"
"1047","破日者鎖鏈劍","伊娃 蟹人","2000"
"1047","破日者鎖鏈劍","黑虎","2000"
"1048","天行者鎖鏈劍","巴風特","50000"
"1048","天行者鎖鏈劍","[世界頭目]吉爾塔斯","50000"
"1048","天行者鎖鏈劍","飛龍","10000"
"1048","天行者鎖鏈劍","深淵水靈","2000"
"1048","天行者鎖鏈劍","紅色重裝蜥蜴人","2000"
"1048","天行者鎖鏈劍","妖魔法師","2000"
"1048","天行者鎖鏈劍","受詛咒的 蛇女","2000"
"1048","天行者鎖鏈劍","鼴鼠","2000"
"1049","蒼天者鎖鏈劍","巨蟻女皇","50000"
"1049","蒼天者鎖鏈劍","[世界頭目]新不死鳥","50000"
"1049","蒼天者鎖鏈劍","馬庫爾","10000"
"1049","蒼天者鎖鏈劍","紅色海賊骷髏士兵","2000"
"1049","蒼天者鎖鏈劍","深淵地靈","2000"
"1049","蒼天者鎖鏈劍","骷髏弓箭手","2000"
"1049","蒼天者鎖鏈劍","奇岩 楊果里恩","2000"
"1049","蒼天者鎖鏈劍","受詛咒的 蛇女","2000"
"1050","暗殺者鎖鏈劍","吸血鬼","50000"
"1050","暗殺者鎖鏈劍","[世界頭目]沙蟲","50000"
"1050","暗殺者鎖鏈劍","庫曼","10000"
"1050","暗殺者鎖鏈劍","深淵風靈","2000"
"1050","暗殺者鎖鏈劍","污濁精靈女皇","2000"
"1050","暗殺者鎖鏈劍","海賊骷髏刀手","2000"
"1050","暗殺者鎖鏈劍","紅色海賊骷髏首領","2000"
"1050","暗殺者鎖鏈劍","受詛咒的 蜥蜴人","2000"
"1051","青銅鋼爪","不死鳥","50000"
"1051","青銅鋼爪","[世界頭目] 巨蟻女皇","50000"
"1051","青銅鋼爪","巴土瑟","10000"
"1051","青銅鋼爪","深淵火靈","10000"
"1051","青銅鋼爪","炎魔的分身","10000"
"1051","青銅鋼爪","奇岩 安普","10000"
"1051","青銅鋼爪","伊娃 鯊魚","10000"
"1052","鋼鐵鋼爪","巴列斯","50000"
"1052","鋼鐵鋼爪","[世界頭目] 恐怖 巴拉卡斯","50000"
"1052","鋼鐵鋼爪","高侖石頭怪","10000"
"1052","鋼鐵鋼爪","格利芬","10000"
"1052","鋼鐵鋼爪","火焰之影親衛兵","10000"
"1052","鋼鐵鋼爪","伊娃 海星","10000"
"1052","鋼鐵鋼爪","卡士伯","10000"
"1053","魔獸軍王之爪","古代巨人","50000"
"1053","魔獸軍王之爪","[世界頭目] 哈爾巴斯 闇龍","50000"
"1053","魔獸軍王之爪","長老．泰瑪斯","10000"
"1053","魔獸軍王之爪","污濁妖魔鬥士","1000"
"1053","魔獸軍王之爪","死亡的司祭","1000"
"1053","魔獸軍王之爪","活鎧甲","1000"
"1053","魔獸軍王之爪","伊娃 希爾黛斯","1000"
"1054","暗影鋼爪","木乃伊王","50000"
"1054","暗影鋼爪","[世界頭目] 真.克特","50000"
"1054","暗影鋼爪","死亡的司祭","10000"
"1054","暗影鋼爪","長老．艾迪爾","10000"
"1054","暗影鋼爪","骷髏弓箭手","10000"
"1054","暗影鋼爪","喚獸師","10000"
"1054","暗影鋼爪","伊娃 伊萊克頓","10000"
"1055","銀光鋼爪","黑豹","50000"
"1055","銀光鋼爪","[世界頭目]吉爾塔斯","50000"
"1055","銀光鋼爪","長老．巴洛斯","10000"
"1055","銀光鋼爪","強盜","1000"
"1055","銀光鋼爪","混沌的司祭","1000"
"1055","銀光鋼爪","骷髏斧手","1000"
"1055","銀光鋼爪","伊娃 奎斯坦修","1000"
"1056","黑暗鋼爪","殭屍王","50000"
"1056","黑暗鋼爪","[世界頭目]新不死鳥","50000"
"1056","黑暗鋼爪","長老．巴塔斯","10000"
"1056","黑暗鋼爪","骷髏槍兵","10000"
"1056","黑暗鋼爪","墮落的司祭","10000"
"1056","黑暗鋼爪","奇岩 奇美拉","10000"
"1056","黑暗鋼爪","受詛咒的 人魚","10000"
"1057","短鋼爪","惡魔","50000"
"1057","短鋼爪","[世界頭目]沙蟲","50000"
"1057","短鋼爪","白螞蟻群","10000"
"1057","短鋼爪","長老．安迪斯","10000"
"1057","短鋼爪","雪人","10000"
"1057","短鋼爪","火焰之影親衛兵","10000"
"1057","短鋼爪","黑暗棲林者","10000"
"1058","幽暗鋼爪","深淵之主","50000"
"1058","幽暗鋼爪","[世界頭目] 巨蟻女皇","50000"
"1058","幽暗鋼爪","魔法師","10000"
"1058","幽暗鋼爪","巨大白螞蟻","1000"
"1058","幽暗鋼爪","高侖石頭怪","1000"
"1058","幽暗鋼爪","火焰之影親衛兵","1000"
"1058","幽暗鋼爪","犰狳","1000"
"1059","大馬士革鋼爪","[世界頭目] 恐怖 巴拉卡斯","50000"
"1059","大馬士革鋼爪","混沌的司祭","10000"
"1059","大馬士革鋼爪","強化巨蟻","10000"
"1059","大馬士革鋼爪","強盜","10000"
"1059","大馬士革鋼爪","西瑪","10000"
"1059","大馬士革鋼爪","夏洛伯","10000"
"1060","暗黑鋼爪","騎士范德","50000"
"1060","暗黑鋼爪","[世界頭目] 哈爾巴斯 闇龍","50000"
"1060","暗黑鋼爪","巨大鱷魚","10000"
"1060","暗黑鋼爪","強化白螞蟻群","1000"
"1060","暗黑鋼爪","海賊骷髏首領","1000"
"1060","暗黑鋼爪","火焰之影親衛兵","1000"
"1060","暗黑鋼爪","狂野之毒","1000"
"1061","青銅雙刀","艾莉絲","50000"
"1061","青銅雙刀","[世界頭目] 真.克特","50000"
"1061","青銅雙刀","歐姆民兵","10000"
"1061","青銅雙刀","巨大突擊螞蟻","10000"
"1061","青銅雙刀","長老．琪娜","10000"
"1061","青銅雙刀","火焰之影親衛兵","10000"
"1061","青銅雙刀","哈柏哥布林","10000"
"1062","鋼鐵雙刀","巫妖","50000"
"1062","鋼鐵雙刀","[世界頭目]吉爾塔斯","50000"
"1062","鋼鐵雙刀","巨大強化白螞蟻","10000"
"1062","鋼鐵雙刀","巨人","10000"
"1062","鋼鐵雙刀","巨大蜈蚣","10000"
"1062","鋼鐵雙刀","火焰之影親衛兵","10000"
"1062","鋼鐵雙刀","密密","10000"
"1063","銀光雙刀","鐮刀死神","50000"
"1063","銀光雙刀","[世界頭目]新不死鳥","50000"
"1063","銀光雙刀","半魚人首領","10000"
"1063","銀光雙刀","金屬蜈蚣","1000"
"1063","銀光雙刀","火焰之影親衛兵","1000"
"1063","銀光雙刀","受詛咒的黑暗妖精鬥士","1000"
"1063","銀光雙刀","奇岩 卡司特","1000"
"1064","暗影雙刀","[世界頭目]沙蟲","50000"
"1064","暗影雙刀","拉斯塔巴德近衛隊","10000"
"1064","暗影雙刀","歐姆裝甲兵","10000"
"1064","暗影雙刀","巴貝多","10000"
"1064","暗影雙刀","蜥蜴人","10000"
"1064","暗影雙刀","火焰之影親衛兵","10000"
"1065","黑暗雙刀","冥法軍王．海露拜","50000"
"1065","黑暗雙刀","[世界頭目] 巨蟻女皇","50000"
"1065","黑暗雙刀","拉斯塔巴德近衛隊","10000"
"1065","黑暗雙刀","蜥蜴人","10000"
"1065","黑暗雙刀","炎魔的惡魔","10000"
"1065","黑暗雙刀","烈炎獸","10000"
"1065","黑暗雙刀","大王烏賊","10000"
"1066","短雙刀","賽尼斯","50000"
"1066","短雙刀","[世界頭目] 恐怖 巴拉卡斯","50000"
"1066","短雙刀","歐熊","10000"
"1066","短雙刀","黑暗妖精將軍","10000"
"1066","短雙刀","闇之精靈","10000"
"1066","短雙刀","奇岩 鋼鐵高侖","10000"
"1066","短雙刀","卡普","10000"
"1067","深淵雙刀","反王肯恩","50000"
"1067","深淵雙刀","[世界頭目] 哈爾巴斯 闇龍","50000"
"1067","深淵雙刀","水精靈王","10000"
"1067","深淵雙刀","歐熊","10000"
"1067","深淵雙刀","高麗幼犬","10000"
"1067","深淵雙刀","拉斯塔巴德調教師","10000"
"1067","深淵雙刀","卡司特王","10000"
"1068","大馬士革雙刀","[世界頭目] 真.克特","50000"
"1068","大馬士革雙刀","污濁甘地妖魔","10000"
"1068","大馬士革雙刀","深海密密","10000"
"1068","大馬士革雙刀","闇黑法師","10000"
"1068","大馬士革雙刀","風精靈王","10000"
"1068","大馬士革雙刀","黑暗棲林者","10000"
"1069","幽暗雙刀","法令軍王．蕾雅","50000"
"1069","幽暗雙刀","[世界頭目]吉爾塔斯","50000"
"1069","幽暗雙刀","火精靈王","10000"
"1069","幽暗雙刀","深海殭屍","1000"
"1069","幽暗雙刀","污濁都達瑪拉妖魔","1000"
"1069","幽暗雙刀","闇黑棲林者","1000"
"1069","幽暗雙刀","多眼怪","1000"
"1070","暗黑雙刀","魔獸軍王．巴蘭卡","50000"
"1070","暗黑雙刀","[世界頭目]新不死鳥","50000"
"1070","暗黑雙刀","暗殺軍王．史雷佛","10000"
"1070","暗黑雙刀","污濁安特","1000"
"1070","暗黑雙刀","黑暗妖精運送員","1000"
"1070","暗黑雙刀","深海穴居人","1000"
"1070","暗黑雙刀","地元素守護者","1000"
"1071","藍寶石奇古獸","死亡騎士","50000"
"1071","藍寶石奇古獸","[世界頭目]沙蟲","50000"
"1071","藍寶石奇古獸","冥法團長．可利波斯","10000"
"1071","藍寶石奇古獸","巨人咒術師","2000"
"1071","藍寶石奇古獸","污濁精靈","2000"
